loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursed_date
17230,12815,118319,12,12.25,2023-05-18
17231,12816,63187,48,10.79,2024-08-06
17232,12817,112862,24,15.16,2023-06-07
17233,12817,119567,36,14.13,2024-07-21
17234,12818,112138,48,16.53,2024-05-19
17235,12819,116290,48,11.09,2024-11-29
17236,12820,261823,24,13.14,2024-12-19
17237,12821,85593,36,14.92,2023-05-25
17238,12822,103276,12,17.24,2023-01-27
17239,12823,92797,12,10.68,2023-04-08
17240,12824,119794,24,14.46,2022-04-10
17241,12825,56615,36,17.76,2022-10-18
17242,12826,235306,48,10.65,2025-02-21
17243,12827,94623,48,16.13,2023-03-09
17244,12828,70722,36,11.66,2023-04-24
17245,12829,235793,48,13.55,2024-07-14
17246,12830,295552,24,16.77,2022-01-11
17247,12831,58348,24,12.68,2023-09-22
17248,12831,83067,48,12.39,2023-09-25
17249,12831,103909,48,12.24,2022-07-30
17250,12832,299229,12,17.81,2022-11-25
17251,12833,128608,12,14.94,2023-04-12
17252,12833,107572,48,14.45,2022-06-27
17253,12833,148146,36,15.09,2023-11-27
17254,12834,68888,48,14.75,2023-07-17
17255,12835,101158,48,16.53,2024-09-28
17256,12836,75904,36,15.36,2022-08-27
17257,12837,268150,12,12.44,2024-07-14
17258,12838,53967,48,15.6,2024-10-12
17259,12838,54133,24,14.45,2024-01-29
17260,12838,60422,36,15.27,2022-03-16
17261,12839,83636,48,13.67,2022-12-24
17262,12840,174531,48,17.64,2023-01-26
17263,12840,111499,48,17.72,2024-08-05
17264,12841,205879,24,14.8,2024-10-10
17265,12841,153864,12,14.76,2022-07-26
17266,12842,304011,12,12.89,2022-03-03
17267,12843,63760,48,15.4,2024-07-04
17268,12843,68280,48,15.49,2022-07-05
17269,12844,52549,36,11.71,2022-05-08
17270,12844,139834,36,11.58,2022-07-24
17271,12845,127486,12,16.06,2024-01-24
17272,12846,117701,24,17.06,2024-01-26
17273,12847,141855,36,12.76,2022-02-18
17274,12847,367262,12,12.33,2024-01-22
17275,12848,104628,48,12.61,2024-05-03
17276,12849,122903,48,15.83,2024-01-21
17277,12850,56241,48,13.57,2022-12-16
17278,12850,81932,24,13.77,2022-07-05
17279,12851,67754,36,14.2,2023-11-22
17280,12852,71239,12,13.83,2025-01-25
17281,12853,152145,36,10.66,2025-03-17
17282,12853,122493,36,11.9,2022-02-16
17283,12853,98091,24,11.87,2022-04-20
17284,12854,115456,12,15.35,2023-08-02
17285,12855,67650,12,13.66,2022-04-06
17286,12855,138150,48,13.23,2022-09-18
17287,12856,393858,36,10.09,2024-09-26
17288,12857,739862,24,16.16,2025-03-19
17289,12857,693159,12,16.82,2024-01-25
17290,12858,72590,24,13.17,2024-08-05
17291,12859,80991,36,11.4,2022-03-29
17292,12860,114046,48,17.04,2022-09-23
17293,12860,518475,24,16.02,2022-01-16
17294,12861,77164,36,12.89,2024-10-29
17295,12862,178448,24,16.23,2023-02-14
17296,12862,232644,24,16.9,2022-04-26
17297,12863,72117,12,12.17,2023-12-02
17298,12863,80764,24,12.48,2024-02-13
17299,12864,68281,12,13.15,2024-03-12
17300,12865,346824,48,16.73,2023-09-25
17301,12866,267980,24,10.96,2025-06-22
17302,12867,172300,12,15.25,2025-03-17
17303,12867,76490,12,14.57,2024-11-11
17304,12868,135500,48,13.58,2023-06-22
17305,12869,400271,48,14.31,2025-01-28
17306,12869,71519,48,14.39,2025-05-15
17307,12869,297971,24,15.22,2023-05-28
17308,12870,177521,24,10.78,2024-11-29
17309,12870,99763,36,10.5,2022-10-20
17310,12871,87438,24,15.31,2024-12-31
17311,12872,88953,48,12.94,2023-01-12
17312,12873,61103,48,11.8,2022-03-22
17313,12873,94512,36,11.13,2025-03-31
17314,12874,61575,48,12.48,2023-05-18
17315,12874,60001,36,13.26,2022-09-02
17316,12875,219935,24,15.6,2022-05-27
17317,12876,163954,24,14.05,2023-09-07
17318,12877,51581,48,14.17,2024-08-19
17319,12878,225850,24,14.23,2025-06-04
17320,12879,136513,24,10.86,2022-01-28
17321,12880,118615,48,11.1,2024-09-20
17322,12880,86204,12,11.31,2022-12-10
17323,12881,92367,12,15.03,2022-06-18
17324,12882,118384,36,15.08,2024-01-13
17325,12882,96811,24,14.32,2022-10-25
17326,12883,151230,12,14.2,2024-12-16
17327,12884,70978,36,11.18,2024-06-03
17328,12885,139939,12,14.53,2024-02-27
17329,12886,110235,24,10.08,2023-08-07
17330,12886,96373,12,11.4,2025-05-05
17331,12887,59255,24,14.88,2022-04-19
17332,12888,483093,24,15.06,2022-01-19
17333,12889,311674,36,16.37,2023-02-11
17334,12889,59181,36,16.18,2023-05-26
17335,12890,173660,12,10.73,2025-02-16
17336,12891,403627,36,15.7,2022-04-04
17337,12892,118028,48,10.04,2025-05-15
17338,12892,112737,48,11.03,2025-04-18
17339,12892,78666,24,10.62,2024-05-12
17340,12893,224978,24,13.65,2023-03-22
17341,12894,85033,36,10.07,2024-06-02
17342,12895,53676,48,16.79,2024-12-04
17343,12896,61882,36,13.78,2025-02-18
17344,12897,73174,12,16.74,2024-08-02
17345,12897,53095,12,16.36,2022-11-08
17346,12898,110564,36,10.68,2025-05-22
17347,12899,247318,36,11.56,2023-01-03
17348,12900,72682,12,16.67,2023-02-15
17349,12901,74549,36,10.43,2023-04-18
17350,12902,91515,24,12.19,2022-01-23
17351,12902,85532,48,13.87,2023-03-08
17352,12903,56704,24,12.42,2025-05-26
17353,12904,96321,48,13.57,2022-01-28
17354,12904,176509,36,13.97,2023-03-19
17355,12905,63510,12,11.3,2024-01-07
17356,12906,71237,24,16.64,2024-06-23
17357,12907,310082,24,14.04,2025-01-21
17358,12907,107260,48,14.9,2022-03-09
17359,12908,66768,12,15.64,2022-03-09
17360,12909,96411,36,14.35,2023-08-03
17361,12910,129029,36,14.23,2023-03-17
17362,12911,129281,12,14.16,2023-06-11
17363,12912,89657,48,11.8,2022-01-19
17364,12913,338202,24,12.59,2023-08-29
17365,12914,115466,48,14.65,2025-02-28
17366,12915,102003,24,17.29,2022-03-01
17367,12915,471289,36,16.73,2022-05-18
17368,12916,59939,36,10.91,2022-12-25
17369,12916,51991,36,11.47,2025-05-10
17370,12917,68411,24,10.39,2023-01-27
17371,12918,242559,36,14.36,2022-04-14
17372,12919,167641,24,16.29,2025-02-19
17373,12920,71722,36,14.28,2024-05-20
17374,12920,67115,48,14.44,2024-10-04
17375,12921,73431,24,13.02,2024-07-03
17376,12921,57547,36,12.94,2022-01-12
17377,12922,126304,24,11.8,2025-05-01
17378,12923,107631,36,11.93,2023-04-28
17379,12924,226209,48,17.22,2023-02-22
17380,12925,62341,36,16.09,2024-02-17
17381,12926,194514,12,16.88,2022-02-12
17382,12927,75143,12,16.93,2022-11-15
17383,12928,112181,36,10.03,2025-04-29
17384,12929,238713,12,15.48,2024-11-19
17385,12929,102938,48,15.86,2022-09-22
17386,12930,54623,36,14.1,2023-01-20
17387,12931,65240,12,10.37,2023-09-25
17388,12931,288634,12,11.57,2024-01-29
17389,12932,92616,12,14.98,2024-02-04
17390,12933,52385,24,10.96,2023-04-03
17391,12934,52835,48,12.71,2024-03-16
17392,12935,85857,48,17.42,2022-09-18
17393,12936,136120,36,14.17,2023-03-25
17394,12937,139517,24,13.2,2023-03-01
17395,12938,135946,36,16.54,2023-06-01
17396,12939,219440,36,12.42,2024-10-21
17397,12940,79645,36,10.41,2022-03-01
17398,12941,75258,12,17.02,2024-11-12
17399,12942,86126,12,10.36,2023-07-22
17400,12942,209841,24,10.28,2023-02-05
17401,12943,297221,48,14.67,2023-03-01
17402,12944,55999,12,15.72,2024-06-22
17403,12945,55093,48,12.85,2023-07-23
17404,12946,447721,12,17.24,2022-09-25
17405,12946,391296,12,17.36,2025-04-15
17406,12947,82310,12,17.91,2022-04-04
17407,12948,162014,12,12.75,2024-07-12
17408,12949,68843,24,12.92,2024-02-17
17409,12950,116985,24,11.47,2023-01-20
17410,12951,90637,48,12.31,2024-03-08
17411,12951,107529,24,13.34,2022-02-09
17412,12952,55423,12,10.41,2022-01-15
17413,12953,131589,36,10.83,2022-09-21
17414,12954,252925,36,17.78,2022-12-18
17415,12955,53620,12,12.71,2024-05-09
17416,12956,88628,24,10.89,2022-10-14
17417,12956,73491,12,10.56,2023-04-23
17418,12957,114543,48,17.39,2022-10-24
17419,12957,61589,36,16.72,2023-09-13
17420,12958,75169,48,11.47,2022-08-13
17421,12959,98276,24,15.17,2023-02-19
17422,12960,191154,36,13.61,2025-01-13
17423,12961,139674,24,11.41,2023-08-17
17424,12961,71176,12,11.9,2024-07-15
17425,12962,56194,24,13.93,2024-11-02
17426,12962,59277,24,13.85,2023-07-06
17427,12962,58506,24,12.52,2023-10-19
17428,12963,293795,12,11.48,2022-04-26
17429,12964,276418,12,13.85,2024-01-15
17430,12965,84725,24,15.98,2024-03-04
17431,12966,88568,24,14.06,2024-06-15
17432,12967,58946,48,13.25,2024-03-12
17433,12967,56875,12,12.37,2024-12-26
17434,12968,88421,36,14.42,2023-09-12
17435,12969,87066,48,14.31,2024-05-17
17436,12969,85631,24,14.48,2023-04-30
17437,12970,149040,24,14.46,2022-06-15
17438,12971,56035,12,16.44,2023-08-30
17439,12972,95870,12,12.12,2022-04-04
17440,12972,91117,24,12.23,2024-06-12
17441,12973,143020,12,12.91,2022-04-21
17442,12974,58439,48,14.67,2025-06-04
17443,12975,106145,24,15.97,2023-06-26
17444,12976,86893,48,15.12,2023-07-25
17445,12977,79683,36,11.34,2025-05-08
17446,12978,121491,24,10.93,2022-01-18
17447,12979,57078,36,15.78,2025-02-10
17448,12980,147666,48,15.61,2023-02-03
17449,12981,68066,36,10.14,2022-04-27
17450,12981,59526,12,10.38,2024-08-19
17451,12981,128271,36,10.03,2023-03-17
17452,12982,82359,36,15.38,2023-08-30
17453,12983,149661,24,11.79,2022-01-06
17454,12984,61272,12,15.4,2022-02-27
17455,12985,85003,36,16.09,2025-04-20
17456,12985,198307,36,16.57,2024-11-05
17457,12986,164511,12,17.01,2023-01-13
17458,12987,185646,36,15.88,2024-03-30
17459,12988,87047,12,12.73,2022-12-15
17460,12989,169111,36,17.31,2022-02-21
17461,12989,77453,36,17.43,2024-12-08
17462,12990,334745,36,14.17,2023-11-04
17463,12991,128888,36,17.21,2023-07-20
17464,12992,107340,12,13.42,2024-03-20
17465,12993,146346,24,13.17,2023-01-24
17466,12994,648354,24,16.52,2024-10-07
17467,12995,124339,36,16.44,2023-06-12
17468,12995,379756,36,16.37,2024-08-26
17469,12996,63018,36,12.29,2023-09-08
17470,12997,150937,24,10.09,2024-10-28
17471,12998,220756,36,17.23,2025-02-16
17472,12999,91544,12,14.08,2022-02-15
17473,13000,174783,12,13.16,2023-08-14
17474,13000,73056,48,13.72,2023-01-30
17475,13001,68874,36,11.86,2024-03-03
17476,13001,59502,24,10.73,2022-05-29
17477,13001,63154,48,11.7,2025-05-10
17478,13002,99450,36,13.54,2024-12-16
17479,13002,62700,12,13.06,2024-06-20
17480,13003,154877,24,11.0,2024-11-25
17481,13004,124318,12,16.77,2022-07-04
17482,13005,204708,24,14.01,2025-01-13
17483,13005,88318,36,14.44,2023-04-07
17484,13006,351964,48,15.36,2024-03-26
17485,13006,332051,36,15.18,2023-04-07
17486,13007,79643,12,11.98,2025-03-17
17487,13008,315916,24,13.05,2022-08-04
17488,13009,181796,24,17.27,2023-01-28
17489,13010,94207,12,15.82,2023-12-06
17490,13011,134638,12,12.35,2022-07-26
17491,13012,461765,12,16.56,2023-04-04
17492,13013,234670,24,10.08,2023-08-23
17493,13013,100959,24,11.79,2023-04-28
17494,13013,135125,12,10.66,2024-11-21
17495,13014,58130,24,10.31,2024-10-03
17496,13015,454535,48,17.67,2023-05-18
17497,13016,52432,12,14.96,2024-06-05
17498,13017,68899,24,13.4,2022-04-30
17499,13018,189036,36,12.74,2022-04-24
17500,13018,151048,36,13.52,2022-04-06
17501,13019,91178,24,13.49,2022-11-09
17502,13019,72996,48,13.92,2025-05-16
17503,13020,246824,24,13.63,2022-03-15
17504,13020,180182,48,13.15,2022-09-08
17505,13021,341573,24,14.83,2022-06-23
17506,13022,76927,36,11.7,2022-04-13
17507,13023,76359,36,14.43,2022-01-23
17508,13024,59749,48,13.09,2023-05-24
17509,13025,59910,36,16.88,2022-03-07
17510,13025,78812,12,16.56,2023-10-09
17511,13026,172439,24,14.05,2025-03-04
17512,13027,163795,36,15.14,2023-09-28
17513,13028,78433,48,11.93,2022-09-22
17514,13029,701115,48,17.89,2024-02-14
17515,13030,130661,36,17.63,2024-08-30
17516,13030,379512,36,16.54,2025-03-24
17517,13030,187434,24,16.28,2024-02-29
17518,13031,120697,12,17.03,2023-10-12
17519,13031,173701,36,17.56,2024-03-10
17520,13032,72255,12,17.1,2023-04-26
17521,13033,83880,12,13.99,2024-06-13
17522,13033,68771,48,13.73,2023-03-19
17523,13034,73651,12,13.44,2022-08-30
17524,13035,153066,24,13.19,2024-06-06
17525,13035,114725,36,13.58,2024-07-07
17526,13036,50261,24,13.47,2023-06-20
17527,13037,327532,12,16.11,2022-07-26
17528,13038,110839,36,16.69,2025-04-10
17529,13039,717054,36,12.79,2022-08-06
17530,13040,57997,24,17.1,2022-12-02
17531,13041,327749,24,17.48,2025-01-24
17532,13041,133716,24,17.87,2024-03-04
17533,13042,92929,24,10.98,2024-12-25
17534,13043,213377,24,14.57,2024-10-15
17535,13044,87043,12,13.2,2022-09-26
17536,13044,79326,24,13.67,2023-06-23
17537,13045,249664,12,16.74,2023-01-16
17538,13046,119861,48,10.01,2024-10-23
17539,13047,283384,24,15.21,2022-09-26
17540,13048,107267,36,15.54,2023-07-08
17541,13049,84157,12,12.9,2022-05-28
17542,13049,67931,12,13.08,2024-09-20
17543,13050,185763,12,13.69,2024-02-05
17544,13051,53321,24,14.23,2025-02-17
17545,13051,114488,36,14.89,2023-08-20
17546,13052,174239,36,11.98,2023-06-25
17547,13052,67378,48,11.03,2024-10-18
17548,13053,63460,12,14.71,2024-12-22
17549,13054,104443,48,14.18,2024-06-17
17550,13055,239153,48,11.29,2024-11-11
17551,13056,125609,24,13.28,2022-12-23
17552,13057,197219,48,12.35,2024-09-25
17553,13057,59326,36,12.06,2024-09-28
17554,13058,62861,12,17.42,2023-02-05
17555,13059,71774,36,12.32,2024-01-16
17556,13060,67976,12,14.58,2024-07-02
17557,13061,76023,12,13.81,2024-06-22
17558,13062,257900,24,14.73,2023-04-24
17559,13062,362001,12,15.29,2022-06-13
17560,13063,127150,36,11.92,2023-12-24
17561,13064,83622,24,17.8,2023-12-19
17562,13065,203116,48,13.91,2023-07-13
17563,13065,333387,36,12.78,2025-04-29
17564,13065,214690,48,12.24,2023-07-04
17565,13066,58760,48,10.76,2023-12-04
17566,13067,139209,36,14.54,2024-12-19
17567,13068,53727,24,11.78,2022-08-26
17568,13069,111796,24,15.26,2022-12-14
17569,13069,62594,36,14.61,2024-01-09
17570,13070,62199,24,12.75,2024-06-23
17571,13071,118374,36,14.12,2024-03-13
17572,13071,62178,48,15.94,2024-03-18
17573,13071,126032,24,14.29,2024-10-30
17574,13072,73802,48,10.66,2022-12-28
17575,13073,431547,36,13.17,2023-08-11
17576,13074,59960,36,12.15,2022-10-13
17577,13075,220066,24,15.15,2023-05-25
17578,13076,410579,36,17.04,2022-07-16
17579,13077,185030,48,13.53,2022-01-31
17580,13077,85093,36,12.81,2024-05-20
17581,13078,109845,12,16.61,2024-08-15
17582,13078,113301,24,17.79,2023-12-14
17583,13079,50239,24,11.59,2022-05-13
17584,13079,65743,48,11.87,2024-01-19
17585,13079,59863,48,11.99,2022-07-27
17586,13080,81340,36,10.17,2023-02-07
17587,13081,119842,48,15.97,2023-04-06
17588,13082,83517,12,10.59,2022-04-04
17589,13082,72363,24,11.46,2024-01-15
17590,13083,53580,24,16.15,2022-08-09
17591,13084,91442,48,11.2,2025-04-20
17592,13084,122809,12,11.17,2024-05-17
17593,13085,383027,36,13.14,2025-01-07
17594,13086,528270,36,15.55,2022-08-14
17595,13087,229816,12,12.13,2022-03-28
17596,13088,121275,36,16.0,2023-03-25
17597,13088,65003,36,14.77,2023-01-17
17598,13089,63467,24,10.63,2024-10-12
17599,13090,51593,36,12.19,2023-06-14
17600,13091,501943,12,16.19,2024-09-25
17601,13092,168406,24,14.13,2025-01-27
17602,13093,339662,48,17.17,2023-05-31
17603,13094,171819,36,15.06,2025-03-29
17604,13094,95412,48,14.09,2022-09-22
17605,13094,160175,48,14.82,2024-10-10
17606,13095,228406,36,13.3,2023-02-01
17607,13095,284232,12,13.51,2023-04-24
17608,13095,492329,36,12.02,2024-07-25
17609,13096,187513,48,10.86,2023-09-05
17610,13097,286438,36,12.66,2024-11-01
17611,13097,115666,36,13.66,2022-06-20
17612,13098,80417,48,16.53,2022-10-13
17613,13099,73997,24,14.75,2024-10-10
17614,13099,196454,12,15.2,2022-02-22
17615,13100,129352,12,13.19,2024-07-10
17616,13101,69471,48,10.15,2024-01-14
17617,13102,142752,24,11.77,2023-06-22
17618,13103,215270,12,12.08,2022-11-10
17619,13103,215119,12,12.68,2023-03-21
17620,13104,180345,48,12.93,2024-07-27
17621,13105,89900,36,10.44,2023-01-08
17622,13106,140943,36,15.12,2024-05-20
17623,13107,247659,48,15.02,2022-05-29
17624,13108,52319,12,16.36,2023-08-09
17625,13109,157947,48,14.41,2024-03-23
17626,13110,67225,24,14.83,2025-05-01
17627,13111,97330,12,17.02,2023-07-15
17628,13111,57549,12,16.45,2024-06-10
17629,13112,204517,48,10.45,2023-03-08
17630,13113,226750,24,14.65,2023-07-17
17631,13114,83642,36,12.64,2022-04-26
17632,13115,125929,36,10.41,2024-03-27
17633,13116,187882,36,17.01,2024-03-23
17634,13117,82912,12,10.21,2025-01-16
17635,13118,152673,36,10.72,2024-02-04
17636,13119,144186,12,14.8,2022-07-20
17637,13120,358276,48,15.81,2025-03-17
17638,13120,142111,48,15.87,2024-10-22
17639,13121,84874,48,12.15,2024-10-02
17640,13121,163615,12,13.19,2022-04-30
17641,13122,195014,36,12.72,2022-05-09
17642,13123,55336,24,15.44,2022-07-29
17643,13123,55563,36,14.12,2023-10-11
17644,13124,84361,36,16.78,2023-07-31
17645,13125,147864,24,11.32,2024-12-24
17646,13126,88344,12,15.15,2023-06-01
17647,13127,71735,12,14.88,2022-11-11
17648,13127,661566,24,14.26,2023-01-28
17649,13128,117263,24,16.41,2023-08-07
17650,13129,83905,12,12.77,2023-01-05
17651,13129,107498,36,12.57,2025-01-03
17652,13130,63551,36,11.23,2023-08-11
17653,13131,54168,36,15.85,2022-08-02
17654,13132,397996,48,16.51,2024-05-03
17655,13132,280083,24,17.71,2025-04-27
17656,13133,80939,12,12.74,2024-03-31
17657,13134,441355,24,10.73,2022-01-05
17658,13135,101614,24,13.46,2024-12-27
17659,13136,184425,12,17.65,2024-03-30
17660,13137,135450,36,10.55,2024-11-22
17661,13138,67928,12,15.4,2023-11-02
17662,13139,52265,12,11.68,2022-02-15
17663,13140,87991,36,10.89,2022-05-05
17664,13141,116481,36,17.75,2022-05-08
17665,13142,127068,12,14.83,2024-09-04
17666,13142,138564,24,14.3,2023-03-20
17667,13142,184562,36,14.51,2022-09-15
17668,13143,73901,36,17.78,2024-04-28
17669,13144,313929,48,16.64,2025-05-03
17670,13145,651644,36,12.99,2022-02-17
17671,13146,70834,24,12.64,2022-10-19
17672,13147,147538,48,12.24,2022-01-30
17673,13148,87981,48,12.39,2024-04-05
17674,13149,67164,24,14.23,2025-04-30
17675,13150,57702,12,17.25,2025-01-17
17676,13151,71717,36,13.94,2023-03-07
17677,13152,50791,24,10.66,2024-07-10
17678,13153,84968,48,14.79,2025-05-08
17679,13153,93764,36,14.63,2023-02-07
17680,13154,106840,24,13.31,2023-05-16
17681,13154,160083,12,12.9,2023-03-25
17682,13155,206437,36,15.9,2025-05-12
17683,13155,92794,36,14.91,2022-05-07
17684,13156,301023,48,14.99,2024-12-31
17685,13157,192144,36,11.48,2023-08-06
17686,13158,134128,24,15.35,2022-01-15
17687,13159,81191,24,12.49,2024-12-17
17688,13160,343407,48,12.36,2023-05-16
17689,13161,61858,36,15.52,2023-02-17
17690,13162,137689,12,12.33,2023-01-13
17691,13163,428456,12,15.66,2024-06-14
17692,13164,59342,36,17.29,2023-03-12
17693,13165,76413,24,17.66,2025-05-21
17694,13166,242280,24,16.0,2022-04-15
17695,13166,414281,12,14.37,2023-09-27
17696,13167,150282,12,16.21,2023-01-28
17697,13168,179334,12,12.03,2022-02-08
17698,13169,59579,24,12.93,2023-10-03
17699,13169,301481,24,12.46,2023-08-18
17700,13170,151029,12,10.22,2024-03-18
17701,13171,112729,24,15.72,2024-12-04
17702,13172,161987,48,14.63,2022-08-04
17703,13172,217819,24,14.78,2023-06-23
17704,13173,147225,48,12.25,2023-12-03
17705,13174,111001,48,14.78,2023-09-08
17706,13174,117176,24,14.38,2022-10-31
17707,13175,519109,24,15.65,2022-06-15
17708,13175,166450,12,15.76,2024-05-08
17709,13176,164266,48,16.21,2023-09-04
17710,13177,323453,36,17.76,2024-10-12
17711,13178,189578,12,10.87,2023-10-17
17712,13179,88287,24,11.32,2023-01-16
17713,13180,233566,36,16.02,2024-07-27
17714,13180,204398,12,17.68,2025-02-07
17715,13181,60667,48,17.07,2023-03-25
17716,13182,127519,48,16.79,2023-01-10
17717,13183,247777,12,15.8,2022-11-01
17718,13184,107274,36,12.92,2023-02-13
17719,13185,79089,48,10.32,2023-08-14
17720,13186,377392,12,16.45,2022-09-20
17721,13187,222024,36,14.41,2023-08-25
17722,13188,153352,48,13.15,2023-08-24
17723,13189,54018,36,10.18,2024-05-23
17724,13190,189716,12,13.45,2023-07-16
17725,13191,137828,24,13.53,2025-06-09
17726,13192,138874,12,14.99,2024-08-25
17727,13193,151579,12,17.1,2024-09-07
17728,13194,122260,24,13.29,2022-10-08
17729,13195,82465,24,10.38,2024-02-01
17730,13196,204287,12,12.11,2024-09-14
17731,13196,136051,36,12.69,2024-07-09
17732,13196,193924,36,13.37,2022-01-29
17733,13197,123040,12,10.01,2024-10-28
17734,13198,63935,36,12.78,2023-09-22
17735,13198,73128,48,12.52,2022-06-14
17736,13199,233871,48,15.73,2023-11-28
17737,13199,294309,36,14.08,2025-03-29
17738,13199,215669,12,14.1,2022-09-11
17739,13200,61911,24,15.31,2022-03-24
17740,13200,61121,48,14.44,2022-12-06
17741,13201,125286,24,12.92,2025-05-16
17742,13202,190792,48,17.03,2023-08-30
17743,13203,51352,12,12.43,2024-05-23
17744,13203,182134,24,13.67,2024-01-25
17745,13204,149145,24,15.44,2022-02-20
17746,13204,695569,36,14.4,2023-08-08
17747,13205,92787,12,13.86,2023-04-19
17748,13206,401781,24,15.28,2024-10-22
17749,13207,75511,12,16.28,2022-07-08
17750,13208,107088,24,17.56,2024-12-30
17751,13209,52895,24,11.6,2024-05-31
17752,13210,66093,12,14.36,2022-01-06
17753,13211,50278,48,10.64,2025-02-19
17754,13212,303144,24,14.06,2023-06-05
17755,13213,57467,24,13.64,2024-07-20
17756,13213,114101,48,13.22,2024-10-24
17757,13214,170124,36,12.68,2023-02-27
17758,13215,119789,48,11.41,2024-12-05
17759,13216,137783,36,13.85,2024-09-02
17760,13216,292483,36,12.24,2025-04-11
17761,13217,209594,24,12.43,2022-06-20
17762,13217,518614,36,13.43,2023-11-09
17763,13218,364311,12,17.88,2023-05-17
17764,13219,68623,12,12.42,2022-10-04
17765,13219,97574,12,12.08,2024-07-30
