loan_id,customer_id,loan_amount,interest_rate,age,income,employment_type,credit_score,max_dpd,is_default
16213,12056,396800,15.97,35,922599,Salaried,642,51,0
16214,12057,195332,12.03,27,431591,Self-Employed,667,56,0
16215,12058,50352,12.35,44,193780,Salaried,654,60,0
16216,12058,65520,12.21,44,193780,Salaried,654,125,1
16217,12059,81219,13.31,50,243306,Self-Employed,668,149,1
16218,12059,65466,13.26,50,243306,Self-Employed,668,67,0
16219,12059,71041,13.49,50,243306,Self-Employed,668,77,0
16220,12060,402669,17.2,25,1536003,Self-Employed,571,60,0
16221,12061,79436,15.35,37,489917,Salaried,626,142,1
16222,12062,328764,12.67,41,1316798,Salaried,668,60,0
16223,12063,119355,15.77,55,257778,Self-Employed,630,60,0
16224,12064,192714,14.04,33,378579,Salaried,614,62,0
16225,12064,110531,15.38,33,378579,Salaried,614,139,1
16226,12065,187130,13.99,28,788904,Salaried,684,42,0
16227,12066,83978,12.5,36,313883,Salaried,690,111,1
16228,12066,52697,13.9,36,313883,Salaried,690,4,0
16229,12067,113195,16.84,53,529420,Salaried,566,104,1
16230,12068,61123,16.45,37,251270,Salaried,553,70,0
16231,12069,153312,13.87,38,659252,Salaried,663,53,0
16232,12069,100607,12.42,38,659252,Salaried,663,57,0
16233,12070,60439,11.95,51,251327,Salaried,781,8,0
16234,12071,86889,10.39,21,359027,Salaried,737,71,0
16235,12071,79921,11.72,21,359027,Salaried,737,43,0
16236,12072,63275,15.98,21,384724,Salaried,638,38,0
16237,12073,241525,15.58,43,1636845,Salaried,637,60,0
16238,12074,138303,13.03,42,379398,Self-Employed,683,29,0
16239,12074,111023,12.68,42,379398,Self-Employed,683,37,0
16240,12075,83154,17.26,25,227176,Salaried,592,79,0
16241,12076,87592,14.11,40,230965,Salaried,620,66,0
16242,12076,127213,14.34,40,230965,Salaried,620,9,0
16243,12077,122650,12.73,36,396458,Salaried,676,53,0
16244,12078,87787,11.53,38,493907,Salaried,737,31,0
16245,12079,147732,11.96,29,856306,Salaried,715,67,0
16246,12079,132564,10.66,29,856306,Salaried,715,68,0
16247,12079,81338,11.51,29,856306,Salaried,715,9,0
16248,12080,96134,15.43,32,217493,Self-Employed,645,48,0
16249,12081,145517,13.57,29,608221,Salaried,656,48,0
16250,12082,137357,13.71,36,798428,Salaried,658,76,0
16251,12083,285615,13.65,34,795043,Salaried,678,72,0
16252,12084,529408,17.27,50,1786105,Salaried,565,79,0
16253,12085,204915,15.39,41,482566,Self-Employed,609,60,0
16254,12086,287328,11.75,23,1770595,Salaried,707,31,0
16255,12086,91123,10.81,23,1770595,Salaried,707,60,0
16256,12087,219383,15.94,39,748976,Salaried,615,147,1
16257,12088,59087,10.38,48,255446,Salaried,701,21,0
16258,12088,52017,11.99,48,255446,Salaried,701,77,0
16259,12089,57031,15.35,38,224243,Self-Employed,649,69,0
16260,12090,69767,13.34,45,245021,Self-Employed,668,60,0
16261,12091,247043,11.18,36,825577,Salaried,794,60,0
16262,12092,93347,17.64,42,259037,Salaried,596,67,0
16263,12093,197163,14.93,28,566643,Salaried,601,24,0
16264,12093,155159,15.15,28,566643,Salaried,601,73,0
16265,12094,52377,14.18,42,202679,Salaried,633,60,0
16266,12094,76361,15.48,42,202679,Salaried,633,130,1
16267,12095,225726,13.74,25,699778,Salaried,667,60,0
16268,12095,337968,13.4,25,699778,Salaried,667,60,0
16269,12096,555348,16.97,47,1021811,Self-Employed,560,100,1
16270,12097,378289,13.78,24,927410,Salaried,666,18,0
16271,12097,111087,12.92,24,927410,Salaried,666,60,0
16272,12098,99849,12.39,21,251098,Salaried,651,60,0
16273,12098,97347,12.15,21,251098,Salaried,651,153,1
16274,12099,75627,10.65,40,484352,Salaried,777,74,0
16275,12100,181645,16.52,35,320006,Salaried,599,79,0
16276,12100,190327,16.22,35,320006,Salaried,599,9,0
16277,12101,56139,12.24,37,539796,Self-Employed,696,157,1
16278,12101,75903,13.75,37,539796,Self-Employed,696,26,0
16279,12102,55973,11.2,40,265916,Salaried,781,109,1
16280,12102,67103,10.59,40,265916,Salaried,781,69,0
16281,12103,270344,14.67,36,603962,Salaried,643,60,0
16282,12103,226008,15.87,36,603962,Salaried,643,36,0
16283,12104,102529,15.98,29,246810,Self-Employed,628,36,0
16284,12105,80716,16.66,38,484565,Salaried,578,157,1
16285,12106,580594,15.05,39,1474170,Salaried,630,60,0
16286,12107,170791,17.28,40,417987,Self-Employed,590,146,1
16287,12108,131107,11.38,52,771378,Self-Employed,789,60,0
16288,12109,129561,11.85,30,816662,Self-Employed,707,9,0
16289,12110,103394,15.81,37,266651,Self-Employed,623,60,0
16290,12111,52758,11.63,41,193676,Salaried,715,68,0
16291,12112,159689,10.16,32,710518,Self-Employed,720,60,0
16292,12113,57806,15.63,26,194044,Self-Employed,642,47,0
16293,12113,77083,14.21,26,194044,Self-Employed,642,9,0
16294,12114,209535,17.7,31,470995,Salaried,550,79,0
16295,12114,62168,16.64,31,470995,Salaried,550,60,0
16296,12115,85768,11.0,45,476567,Salaried,753,9,0
16297,12116,190509,14.31,34,564065,Salaried,610,14,0
16298,12117,109158,12.02,41,334792,Salaried,695,61,0
16299,12118,61556,12.62,30,334469,Salaried,685,49,0
16300,12119,295838,14.48,40,710142,Salaried,631,32,0
16301,12120,471370,15.3,30,968230,Salaried,611,65,0
16302,12121,56405,10.81,29,204799,Salaried,764,34,0
16303,12122,73207,15.33,37,431373,Salaried,604,60,0
16304,12123,75782,14.85,36,309199,Salaried,605,60,0
16305,12123,55483,14.58,36,309199,Salaried,605,60,0
16306,12124,84233,12.66,48,299160,Salaried,678,60,0
16307,12124,66308,12.38,48,299160,Salaried,678,68,0
16308,12124,51231,12.64,48,299160,Salaried,678,28,0
16309,12125,148181,15.83,23,323037,Self-Employed,615,43,0
16310,12126,189627,11.86,40,974709,Salaried,781,60,0
16311,12127,52778,14.1,49,586721,Salaried,622,60,0
16312,12128,66010,13.35,47,551627,Salaried,662,60,0
16313,12129,58457,12.81,33,181072,Salaried,691,8,0
16314,12129,58241,13.41,33,181072,Salaried,691,57,0
16315,12130,260036,17.47,30,768258,Self-Employed,562,23,0
16316,12130,166313,17.59,30,768258,Self-Employed,562,112,1
16317,12131,134156,15.69,32,574329,Salaried,640,73,0
16318,12132,111014,14.58,38,575676,Self-Employed,637,76,0
16319,12133,254860,14.64,38,554560,Self-Employed,603,69,0
16320,12134,63080,14.64,39,203792,Self-Employed,632,33,0
16321,12135,52537,13.15,41,222482,Salaried,688,48,0
16322,12135,65485,12.61,41,222482,Salaried,688,60,0
16323,12135,95860,13.0,41,222482,Salaried,688,55,0
16324,12136,89346,12.37,27,416181,Salaried,689,135,1
16325,12137,63753,11.78,27,277383,Salaried,784,73,0
16326,12138,133801,10.09,26,464796,Salaried,768,21,0
16327,12139,51859,11.45,25,932622,Salaried,734,36,0
16328,12140,72265,13.92,35,798413,Salaried,650,60,0
16329,12140,240493,12.83,35,798413,Salaried,650,76,0
16330,12141,74120,12.86,39,265353,Salaried,653,60,0
16331,12142,164130,11.85,57,936355,Salaried,745,60,0
16332,12142,342710,11.83,57,936355,Salaried,745,34,0
16333,12143,145278,14.74,40,469607,Self-Employed,619,60,0
16334,12144,176103,12.29,36,836988,Salaried,661,101,1
16335,12144,56736,12.62,36,836988,Salaried,661,60,0
16336,12144,76327,12.1,36,836988,Salaried,661,9,0
16337,12145,97064,11.48,48,370617,Salaried,750,147,1
16338,12146,85473,11.91,30,414825,Salaried,779,72,0
16339,12147,126463,15.04,39,488526,Salaried,640,10,0
16340,12148,66452,15.41,44,231672,Salaried,645,35,0
16341,12149,201968,12.81,42,981202,Salaried,678,7,0
16342,12150,176550,14.72,39,1026967,Salaried,634,70,0
16343,12151,94654,14.85,33,328252,Self-Employed,642,52,0
16344,12151,93524,15.99,33,328252,Self-Employed,642,76,0
16345,12152,122455,13.12,26,1289644,Salaried,658,60,0
16346,12153,54803,14.87,35,406213,Salaried,619,61,0
16347,12154,633873,17.45,31,1162050,Salaried,573,91,1
16348,12154,293539,17.83,31,1162050,Salaried,573,109,1
16349,12155,221303,14.12,42,623416,Salaried,600,101,1
16350,12156,113229,17.24,35,948628,Self-Employed,594,38,0
16351,12156,168968,17.55,35,948628,Self-Employed,594,69,0
16352,12157,189245,15.89,41,401499,Salaried,642,27,0
16353,12158,129528,13.49,23,605901,Self-Employed,689,58,0
16354,12158,129549,12.51,23,605901,Self-Employed,689,26,0
16355,12159,66772,11.71,44,398724,Self-Employed,726,4,0
16356,12160,71180,14.31,29,300553,Salaried,629,60,0
16357,12161,122240,14.94,23,940090,Salaried,628,33,0
16358,12162,151474,12.56,25,1434693,Salaried,653,79,0
16359,12163,60262,15.08,31,295004,Self-Employed,633,38,0
16360,12163,105642,15.36,31,295004,Self-Employed,633,60,0
16361,12163,178525,14.38,31,295004,Self-Employed,633,140,1
16362,12164,122682,16.87,45,295497,Self-Employed,564,48,0
16363,12165,180404,10.71,42,907011,Salaried,795,60,0
16364,12166,142758,12.76,26,286443,Salaried,669,58,0
16365,12167,65271,12.22,37,445111,Self-Employed,674,101,1
16366,12168,132580,12.07,35,435312,Salaried,695,78,0
16367,12168,108764,12.64,35,435312,Salaried,695,60,0
16368,12169,92876,10.03,23,340656,Salaried,798,21,0
16369,12170,189178,12.04,28,454017,Salaried,669,16,0
16370,12171,70537,11.42,21,430128,Salaried,746,15,0
16371,12172,67712,13.82,29,274847,Salaried,692,48,0
16372,12173,157581,12.25,21,1573975,Self-Employed,659,58,0
16373,12174,66738,16.51,29,213620,Salaried,580,41,0
16374,12175,66782,14.3,28,462268,Salaried,623,70,0
16375,12176,72807,12.22,29,267842,Salaried,678,65,0
16376,12177,53883,10.07,29,250955,Self-Employed,790,46,0
16377,12177,58268,10.99,29,250955,Self-Employed,790,60,0
16378,12178,140196,11.57,45,585969,Self-Employed,707,8,0
16379,12179,346582,16.21,33,1141668,Self-Employed,581,108,1
16380,12180,57635,10.74,38,248350,Self-Employed,714,60,0
16381,12181,315109,12.47,42,820787,Salaried,653,60,0
16382,12182,269599,15.21,43,507021,Self-Employed,601,63,0
16383,12183,91614,10.06,42,246055,Salaried,733,95,1
16384,12184,243323,15.13,31,556237,Salaried,618,130,1
16385,12185,127407,15.95,27,382999,Salaried,611,62,0
16386,12186,304708,14.04,30,549986,Salaried,603,32,0
16387,12187,75980,14.74,32,307474,Self-Employed,639,60,0
16388,12187,67196,15.18,32,307474,Self-Employed,639,75,0
16389,12188,56591,14.34,36,291171,Salaried,626,69,0
16390,12188,97091,15.12,36,291171,Salaried,626,60,0
16391,12189,99461,13.54,35,367940,Salaried,689,60,0
16392,12190,216057,17.79,45,815876,Self-Employed,572,75,0
16393,12191,99053,11.87,35,244489,Salaried,747,60,0
16394,12192,409906,16.44,51,799690,Salaried,562,28,0
16395,12193,285563,14.55,44,851524,Self-Employed,620,76,0
16396,12194,307420,14.96,32,820676,Salaried,627,136,1
16397,12195,277394,14.83,43,585873,Salaried,600,22,0
16398,12195,193931,15.57,43,585873,Salaried,600,112,1
16399,12196,102576,15.61,21,182212,Salaried,611,45,0
16400,12196,53558,14.35,21,182212,Salaried,611,9,0
16401,12197,89237,13.22,47,444356,Salaried,664,26,0
16402,12197,143776,12.47,47,444356,Salaried,664,69,0
16403,12198,127802,12.2,39,450318,Self-Employed,670,60,0
16404,12199,340862,13.89,39,1391317,Salaried,669,48,0
16405,12200,165181,17.35,22,502351,Salaried,584,73,0
16406,12201,121819,16.6,57,1081105,Salaried,558,55,0
16407,12202,275030,12.34,34,868239,Self-Employed,671,60,0
16408,12202,54551,12.98,34,868239,Self-Employed,671,56,0
16409,12203,249631,16.84,35,407160,Salaried,583,73,0
16410,12203,80175,16.1,35,407160,Salaried,583,77,0
16411,12204,192102,10.53,45,966510,Salaried,794,28,0
16412,12204,280781,11.73,45,966510,Salaried,794,25,0
16413,12204,337718,11.67,45,966510,Salaried,794,32,0
16414,12205,156617,17.48,34,265494,Salaried,584,60,0
16415,12206,194797,17.5,29,518421,Salaried,560,57,0
16416,12207,67370,12.52,41,222904,Salaried,695,70,0
16417,12208,252499,16.62,28,727782,Salaried,581,74,0
16418,12209,63171,12.55,42,353875,Salaried,666,18,0
16419,12210,52112,10.35,37,407166,Salaried,781,48,0
16420,12210,94666,10.3,37,407166,Salaried,781,60,0
16421,12211,57410,15.0,45,208114,Self-Employed,610,60,0
16422,12212,267705,13.33,26,1205669,Salaried,662,63,0
16423,12213,77954,10.92,46,498041,Salaried,748,25,0
16424,12214,69750,15.36,38,210264,Salaried,602,58,0
16425,12215,75842,13.17,52,630642,Salaried,694,64,0
16426,12216,172991,13.28,31,475132,Salaried,676,72,0
16427,12217,88334,14.46,51,726658,Salaried,601,63,0
16428,12217,308539,14.03,51,726658,Salaried,601,60,0
16429,12217,249240,14.67,51,726658,Salaried,601,66,0
16430,12218,125323,13.76,42,390445,Salaried,657,48,0
16431,12219,79161,13.44,42,196166,Self-Employed,652,8,0
16432,12219,52844,12.93,42,196166,Self-Employed,652,60,0
16433,12220,57045,10.41,30,256699,Salaried,771,9,0
16434,12221,174863,16.24,41,306855,Self-Employed,553,107,1
16435,12222,223698,16.26,41,963141,Self-Employed,579,68,0
16436,12223,53662,11.38,29,239419,Salaried,794,42,0
16437,12224,129662,17.65,27,302036,Salaried,567,31,0
16438,12225,133829,13.17,30,275054,Salaried,652,21,0
16439,12226,133026,17.26,48,301754,Self-Employed,564,69,0
16440,12226,50301,17.39,48,301754,Self-Employed,564,60,0
16441,12227,53760,17.58,37,181746,Salaried,588,51,0
16442,12228,100760,11.01,44,288270,Self-Employed,700,60,0
16443,12229,168778,10.08,38,546643,Self-Employed,710,75,0
16444,12230,60115,10.38,37,628195,Salaried,720,76,0
16445,12230,53253,10.96,37,628195,Salaried,720,18,0
16446,12231,50862,11.58,38,550008,Salaried,703,59,0
16447,12231,143388,11.6,38,550008,Salaried,703,95,1
16448,12232,226249,14.79,33,972456,Salaried,601,60,0
16449,12233,229770,14.11,46,769405,Salaried,632,39,0
16450,12234,76770,14.6,37,650430,Salaried,610,60,0
16451,12235,301986,15.89,38,1215791,Salaried,635,109,1
16452,12236,118950,17.61,25,721724,Salaried,582,78,0
16453,12237,113026,12.56,39,330246,Self-Employed,669,9,0
16454,12237,79587,12.52,39,330246,Self-Employed,669,78,0
16455,12238,52194,12.82,30,224241,Self-Employed,675,56,0
16456,12239,189226,13.13,32,938746,Salaried,687,6,0
16457,12239,147052,13.71,32,938746,Salaried,687,41,0
16458,12240,57024,11.86,44,211448,Salaried,758,50,0
16459,12240,53543,10.83,44,211448,Salaried,758,60,0
16460,12241,59506,10.23,27,779463,Self-Employed,731,79,0
16461,12242,83669,12.15,34,782350,Salaried,689,60,0
16462,12243,258889,14.21,41,984532,Salaried,637,60,0
16463,12243,493334,14.46,41,984532,Salaried,637,43,0
16464,12244,79680,14.82,45,210989,Self-Employed,649,112,1
16465,12245,51368,17.05,32,497780,Salaried,577,46,0
16466,12246,75745,14.73,39,206172,Salaried,624,78,0
16467,12247,50058,11.32,38,369843,Self-Employed,722,60,0
16468,12248,53582,14.94,27,191933,Self-Employed,621,147,1
16469,12249,137485,15.39,21,501844,Salaried,603,14,0
16470,12249,63835,15.26,21,501844,Salaried,603,24,0
16471,12250,145777,12.55,21,298476,Salaried,670,72,0
16472,12250,108808,13.76,21,298476,Salaried,670,100,1
16473,12251,66334,13.0,41,825645,Salaried,667,79,0
16474,12252,89092,12.07,37,293721,Salaried,663,23,0
16475,12253,141608,15.11,25,511756,Salaried,615,60,0
16476,12254,75263,17.64,31,270378,Self-Employed,587,60,0
16477,12254,93581,16.97,31,270378,Self-Employed,587,69,0
16478,12255,58568,12.06,33,543554,Salaried,677,18,0
16479,12256,223461,12.57,33,1045067,Salaried,696,60,0
16480,12257,62771,13.02,36,192269,Self-Employed,661,150,1
16481,12258,58127,12.22,54,305535,Salaried,689,52,0
16482,12259,75660,12.64,30,393801,Self-Employed,663,60,0
16483,12260,118737,10.18,37,464497,Salaried,763,74,0
16484,12261,252760,14.62,30,541258,Self-Employed,639,60,0
16485,12262,158738,15.16,31,613661,Salaried,632,23,0
16486,12263,52011,10.64,29,449754,Salaried,728,70,0
16487,12264,59164,15.95,34,1586550,Salaried,632,34,0
16488,12264,615974,14.97,34,1586550,Salaried,632,60,0
16489,12265,226524,11.37,31,1094945,Salaried,769,125,1
16490,12266,93519,10.32,39,523070,Salaried,739,9,0
16491,12267,80544,12.87,38,242705,Salaried,687,60,0
16492,12268,82163,16.0,29,215370,Salaried,619,47,0
16493,12269,149862,13.3,52,459014,Salaried,680,9,0
16494,12270,108085,16.66,26,281671,Salaried,593,73,0
16495,12271,53197,10.06,39,259381,Salaried,756,60,0
16496,12272,289094,16.82,54,1694566,Salaried,583,65,0
16497,12273,523392,12.05,30,991736,Self-Employed,672,135,1
16498,12274,68912,11.14,47,635315,Salaried,704,59,0
16499,12274,68243,10.55,47,635315,Salaried,704,60,0
16500,12275,72137,11.51,48,543932,Salaried,753,54,0
16501,12276,314351,13.89,39,1026306,Salaried,676,69,0
16502,12277,75124,14.3,21,263813,Salaried,617,48,0
16503,12277,130381,14.27,21,263813,Salaried,617,148,1
16504,12278,313431,14.73,48,963509,Self-Employed,646,53,0
16505,12279,403652,16.52,37,959331,Salaried,577,60,0
16506,12280,104248,10.24,32,728289,Salaried,797,64,0
16507,12281,424272,15.95,46,877439,Salaried,636,70,0
16508,12281,301586,15.21,46,877439,Salaried,636,10,0
16509,12282,166136,12.63,30,800526,Salaried,683,79,0
16510,12282,50083,12.03,30,800526,Salaried,683,67,0
16511,12283,208945,14.13,45,789383,Salaried,649,7,0
16512,12284,70691,11.92,32,182733,Self-Employed,770,60,0
16513,12285,115321,14.39,40,294584,Self-Employed,605,55,0
16514,12286,148694,10.64,27,478555,Self-Employed,710,9,0
16515,12286,50256,10.18,27,478555,Self-Employed,710,116,1
16516,12287,102760,14.95,33,731817,Salaried,630,8,0
16517,12287,186239,15.59,33,731817,Salaried,630,60,0
16518,12288,66742,11.86,29,473867,Self-Employed,762,70,0
16519,12289,72289,12.06,30,658510,Salaried,687,31,0
16520,12289,193791,13.23,30,658510,Salaried,687,60,0
16521,12290,182081,12.91,38,865817,Salaried,695,35,0
16522,12290,148234,13.89,38,865817,Salaried,695,146,1
16523,12291,76271,13.72,35,670647,Self-Employed,650,52,0
16524,12292,92085,12.36,38,261646,Salaried,697,60,0
16525,12292,77634,13.5,38,261646,Salaried,697,67,0
16526,12292,55261,13.87,38,261646,Salaried,697,5,0
16527,12293,181690,16.47,46,859059,Self-Employed,587,76,0
16528,12293,152343,17.23,46,859059,Self-Employed,587,41,0
16529,12294,583376,16.71,35,1683266,Salaried,575,6,0
16530,12295,271248,12.25,21,770711,Salaried,681,40,0
16531,12296,110407,10.04,34,800214,Self-Employed,771,47,0
16532,12297,124474,14.43,37,335781,Self-Employed,600,60,0
16533,12298,116940,14.18,44,434012,Salaried,618,70,0
16534,12298,190276,14.06,44,434012,Salaried,618,57,0
16535,12298,109233,15.66,44,434012,Salaried,618,53,0
16536,12299,102064,13.66,44,519406,Salaried,682,46,0
16537,12300,385138,13.55,44,932474,Salaried,696,62,0
16538,12301,278339,13.22,34,1157166,Salaried,650,9,0
16539,12302,80034,15.46,41,197654,Self-Employed,601,120,1
16540,12302,101153,14.42,41,197654,Self-Employed,601,60,0
16541,12303,139386,10.81,24,599375,Salaried,726,60,0
16542,12303,125223,11.11,24,599375,Salaried,726,41,0
16543,12304,154891,16.48,47,1495363,Self-Employed,596,42,0
16544,12305,79005,12.98,40,342824,Self-Employed,652,75,0
16545,12306,92210,15.94,40,378430,Self-Employed,602,91,1
16546,12306,189583,14.89,40,378430,Self-Employed,602,54,0
16547,12307,70804,13.79,33,276712,Self-Employed,693,132,1
16548,12307,94775,13.29,33,276712,Self-Employed,693,75,0
16549,12308,348000,13.31,36,722729,Self-Employed,666,22,0
16550,12308,140352,13.32,36,722729,Self-Employed,666,38,0
16551,12309,162017,11.02,31,481223,Salaried,775,44,0
16552,12310,287967,15.46,41,472097,Salaried,645,153,1
16553,12311,69321,13.25,25,292614,Self-Employed,652,64,0
16554,12312,272367,11.94,44,764556,Salaried,706,60,0
16555,12313,274642,17.32,40,796894,Self-Employed,590,50,0
16556,12314,136290,12.42,53,508769,Salaried,657,62,0
16557,12314,51191,12.8,53,508769,Salaried,657,69,0
16558,12315,107055,13.59,36,331960,Salaried,695,52,0
16559,12316,325340,14.96,35,1455473,Salaried,630,72,0
16560,12317,616596,16.08,38,1637103,Self-Employed,577,40,0
